Time (s),x (cm),y (cm),theta (deg)
45.9,-21.075025899999996,-148.58745119999998,263.09929743931883
45.91,-21.0728607,-148.5339111,262.15580783807695
45.92,-21.0565109,-148.4807861,261.24675300032237
45.93,-21.0596115,-148.434021,260.27650627004783
45.94,-21.04646,-148.390271,259.3811451235969
45.95,-21.042981,-148.3376221,258.4066012098589
45.96,-21.0245148,-148.2804565,257.53610643171663
45.97,-21.0111359,-148.23107910000002,256.58052742099744
45.98,-21.005777000000002,-148.1858643,255.6263808047661
45.99,-20.9893753,-148.14163820000002,254.70225717699958
46.0,-20.9690231,-148.09473880000002,253.78586847946733
46.01,-20.9489258,-148.03032230000002,252.87601150079956
46.02,-20.93685,-147.97897949999998,251.9148747994676
46.03,-20.9189346,-147.9356812,250.99224086196853
46.04,-20.9029022,-147.8980591,250.0299009492667
46.05,-20.881440700000002,-147.8521973,249.11133501211296
46.06,-20.8676468,-147.79250489999998,248.17128315764182
46.07,-20.8414124,-147.7332642,247.2556393052433
46.08,-20.8231613,-147.6901978,246.30779522475837
46.09,-20.8032928,-147.65157470000003,245.36338889104422
46.1,-20.776873799999997,-147.6102905,244.43416593890103
46.11,-20.7500168,-147.568396,243.5304969044207
46.12,-20.7249084,-147.50638429999998,242.61004020654306
46.13,-20.6959656,-147.4540405,241.65789894259464
46.14,-20.6735611,-147.42113039999998,240.7147531160298
46.15,-20.6480545,-147.3839478,239.756309316335
46.16,-20.6179947,-147.3450928,238.84141030907008
46.17,-20.591343700000003,-147.299585,237.90800476502244
46.18,-20.556033300000003,-147.2375488,236.99969477240157
46.19,-20.5298233,-147.1981201,236.08261852551516
46.2,-20.5067825,-147.1653442,235.11672627448363
46.21,-20.474794,-147.1307129,234.19432152010253
46.22,-20.4453796,-147.1007202,233.27128651214673
46.23,-20.4086304,-147.0401001,232.3565020964409
46.24,-20.3786102,-146.99197999999998,231.41616376307215
46.25,-20.3493423,-146.9574707,230.46923641505947
46.26,-20.3220703,-146.9214722,229.50827160106604
46.27,-20.2827682,-146.8908936,228.60844138381304
46.28,-20.2424606,-146.8478027,227.69331319343013
46.29,-20.2086487,-146.7970459,226.733608886586
46.3,-20.172522,-146.7541992,225.82128818939918
46.31,-20.147396899999997,-146.7186646,224.8788299121885
46.32,-20.1089539,-146.69211430000001,223.93213174729385
46.33,-20.0634079,-146.66258539999998,223.02491037448368
46.34,-20.020837399999998,-146.6132568,222.089041111917
46.35,-19.9838257,-146.57105710000002,221.16463100525297
46.36,-19.9469559,-146.5401123,220.2118594877299
46.37,-19.9165756,-146.51276860000002,219.2746724222344
46.38,-19.8708786,-146.48903810000002,218.36154958413442
46.39,-19.824501,-146.4587402,217.44596302751538
46.4,-19.7783463,-146.4126831,216.50201506003734
46.41,-19.7408066,-146.3802856,215.5944499125501
46.42,-19.705105600000003,-146.3536133,214.66236217143128
46.43,-19.661575300000003,-146.3295288,213.70409025907497
46.44,-19.6134445,-146.3120605,212.8134273665441
46.45,-19.5619904,-146.2745117,211.85458249639265
46.46,-19.520491,-146.23540039999997,210.9166505857635
46.47,-19.4835724,-146.2156372,210.01028864964607
46.48,-19.4417099,-146.1855957,209.05654310387132
46.49,-19.4012772,-146.1647949,208.11328268574744
46.5,-19.3455399,-146.1512573,207.20434243955188
46.51,-19.291561899999998,-146.11195070000002,206.29156337612895
46.52,-19.2516144,-146.0905396,205.3556941135623
46.53,-19.208654799999998,-146.07220460000002,204.4466392758077
46.54,-19.1589859,-146.0475098,203.49673254726034
46.55,-19.1119141,-146.04749759999999,202.59495427350393
46.56,-19.0536789,-146.0192261,201.65616292618208
46.57,-19.004567,-145.98709720000002,200.7514625676705
46.58,-18.9635681,-145.9709106,199.82401578469225
46.59,-18.9204941,-145.95294189999998,198.88195857793815
46.6,-18.8704865,-145.9444702,197.97473720512798
46.61,-18.8162216,-145.9390503,197.04075870328523
46.62,-18.758311499999998,-145.9117554,196.11783828688849
46.63,-18.7132629,-145.8903564,195.2007620400021
46.64,-18.671534700000002,-145.8733154,194.24048477536286
46.65,-18.622183200000002,-145.8642212,193.3096002456138
46.66,-18.5678055,-145.8682251,192.38536202628828
46.67,-18.5118683,-145.8606201,191.4632437508047
46.68,-18.4612595,-145.837915,190.56152277282786
46.69,-18.4075485,-145.8338745,189.66341142896027
46.7,-18.376708999999998,-145.8428711,188.83308099225664
46.71,-18.3347992,-145.8610107,187.97095139792336
46.72,-18.286171000000003,-145.8680786,187.07415785698458
46.73,-18.2411392,-145.8614746,186.21105423439948
46.74,-18.1969254,-145.855481,185.35551365471014
46.75,-18.148936499999998,-145.8619141,184.50650479388528
46.76,-18.1096039,-145.8731323,183.6306815082483
46.77,-18.0707596,-145.9,182.73383067153003
46.78,-18.011521899999998,-145.9034668,181.83881329975617
46.79,-17.9669128,-145.903479,180.9362328850866
46.8,-17.9088806,-145.8859009,180.00976013036006
46.81,-17.8643646,-145.8863892,179.1457970710823
46.82,-17.8209442,-145.9071655,178.23284612032083
46.83,-17.774122600000002,-145.9316284,177.33123973390298
46.84,-17.719210800000003,-145.935437,176.41851796625954
46.85,-17.6668213,-145.9236816,175.48620104202269
46.86,-17.6232269,-145.9184448,174.57027071072656
46.87,-17.5777435,-145.9236938,173.62695299682318
46.88,-17.5235367,-145.9247437,172.67962457835384
46.89,-17.4672455,-145.94454349999998,171.786841741981
46.9,-17.419923400000002,-145.96445310000001,170.87200003049566
46.91,-17.370369,-145.9641968,169.94306355725004
46.92,-17.3193268,-145.97272949999999,168.9986572235359
46.93,-17.273318500000002,-145.98660890000002,168.07596599025726
46.94,-17.222753899999997,-146.00432130000002,167.159691884284
46.95,-17.167186,-146.03088380000003,166.244334510783
46.96,-17.1207199,-146.0367554,165.30124597999765
46.97,-17.0722458,-146.0456909,164.38302381752104
46.98,-17.0298996,-146.0621582,163.43781534289369
46.99,-16.977123999999996,-146.0814575,162.5261248992815
47.0,-16.929513500000002,-146.1121704,161.59718842603593
47.01,-16.8815903,-146.13480220000002,160.66796547389274
47.02,-16.831356800000002,-146.1426636,159.7318097324285
47.03,-16.7830353,-146.1648193,158.79645613187745
47.04,-16.7414581,-146.1864258,157.87273357456752
47.05,-16.6908386,-146.2147461,156.93909884740185
47.06,-16.6420807,-146.2522095,156.02122045960226
47.07,-16.5967987,-146.27229,155.0871273662005
47.08,-16.550914,-146.2872192,154.14764846952446
47.09,-16.5103607,-146.3190918,153.230113856402
47.1,-16.4705597,-146.3472168,152.28736910029372
47.11,-16.427449,-146.3818726,151.35826073970958
47.12,-16.3844986,-146.4140625,150.43459547817918
47.13,-16.3325104,-146.4277466,149.49843973671491
47.14,-16.2889954,-146.4504272,148.5773527852626
47.15,-16.2513779,-146.48264160000002,147.62985247945477
47.16,-16.210566699999998,-146.5135376,146.70991144359272
47.17,-16.1770782,-146.55821529999997,145.83070770696446
47.18,-16.1383255,-146.588501,144.88721810572255
47.19,-16.094778400000003,-146.6075439,143.9449317158504
47.2,-16.0584244,-146.6458984,142.9945666210669
47.21,-16.0194366,-146.682605,142.0695835566077
47.22,-15.989369199999999,-146.7279541,141.14895497139148
47.23,-15.954621900000001,-146.7654541,140.22695128746696
47.24,-15.909341399999999,-146.7864136,139.2898788135305
47.25,-15.8761627,-146.81977539999997,138.35807755130926
47.26,-15.840712,-146.85390619999998,137.44426716385507
47.27,-15.808888200000002,-146.8994019,136.50937192954015
47.28,-15.784471100000001,-146.9432495,135.5947594011728
47.29,-15.7416,-146.9743164,134.68977256376365
47.3,-15.711610400000001,-147.01004640000002,133.7037121983435
47.31,-15.677319299999999,-147.0492554,132.79064665602303
47.32,-15.6525452,-147.0928955,131.83409361705213
47.33,-15.6241409,-147.1384644,130.9392481326168
47.34,-15.587672399999999,-147.17039789999998,130.02331780132067
47.35,-15.5511154,-147.203833,129.0691138893098
47.36,-15.522683700000002,-147.2358765,128.12253031597416
47.37,-15.4954651,-147.2827026,127.21020961878735
47.38,-15.470971699999998,-147.3347412,126.28946644201213
47.39,-15.447309899999999,-147.3735474,125.35153453138298
47.4,-15.4068634,-147.4089111,124.4397294962118
47.41,-15.378366100000003,-147.4491577,123.49245837352197
47.42,-15.3495834,-147.4930298,122.54312460276974
47.43,-15.3336655,-147.54423830000002,121.63859613159669
47.44,-15.3182816,-147.5865967,120.6975129530943
47.45,-15.2915604,-147.63063960000002,119.74319444952442
47.46,-15.2560715,-147.67052,118.82926947051124
47.47,-15.227203400000002,-147.7068848,117.91139108271163
47.48,-15.2107101,-147.755603,116.98680908870905
47.49,-15.196623200000001,-147.8060669,116.06864422201191
47.5,-15.180603,-147.8489624,115.10974205608095
47.51,-15.147006200000002,-147.88988039999998,114.17410197663233
47.52,-15.1200928,-147.9283447,113.2429309679857
47.53,-15.0985245,-147.9737793,112.32476610128857
47.54,-15.0919647,-148.02780760000002,111.3793284435432
47.55,-15.0791077,-148.07750240000001,110.46758070415153
47.56,-15.052858,-148.1174194,109.49492755113745
47.57,-15.029797400000001,-148.16403810000003,108.58741969942973
47.58,-15.014292900000001,-148.2087524,107.67349472041654
47.59,-14.997393799999998,-148.25783689999997,106.72181182270427
47.6,-14.9936081,-148.30751949999998,105.80805873102962
47.61,-14.982740800000002,-148.3533936,104.87980980713817
47.62,-14.9618744,-148.4046021,103.90864634439141
47.63,-14.941055299999999,-148.4501953,102.99982068975491
47.64,-14.932034299999998,-148.50167240000002,102.06458168076287
47.65,-14.929669199999998,-148.5488159,101.14595844782961
47.66,-14.927839699999998,-148.5981445,100.2266476655422
47.67,-14.9159943,-148.6455322,99.28522071236276
47.68,-14.8998795,-148.69895019999998,98.35301837968491
47.69,-14.890516700000001,-148.75352779999997,97.43445244253117
47.7,-14.8956985,-148.8101196,96.48471760132232
47.71,-14.902546699999998,-148.8609863,95.54902022609417
47.72,-14.9097198,-148.90336910000002,94.62959485224775
47.73,-14.8957794,-148.9597412,93.67653685582712
47.74,-14.885015900000003,-149.0119019,92.7698311450326
47.75,-14.8933044,-149.0704346,91.86730802614254
47.76,-14.899133299999999,-149.1221313,90.8971185916475
47.77,-14.9090302,-149.1562012,89.97654730221082
47.78,-14.9188187,-149.2109375,89.03420361655913
47.79,-14.901724199999999,-149.26911619999998,88.12010675020744
47.8,-14.901834099999999,-149.32246089999998,87.2142604761056
47.81,-14.909423799999999,-149.3780884,86.27145842421781
47.82,-14.9280563,-149.42565919999998,85.33409947138381
47.83,-14.936319000000001,-149.4595825,84.38688564447354
47.84,-14.9277756,-149.5196899,83.48396145512686
47.85,-14.9324478,-149.58161619999998,82.55107157309484
47.86,-14.9440033,-149.6356812,81.63920924214416
47.87,-14.961520400000001,-149.68592529999998,80.69801147208274
47.88,-14.9736679,-149.7205078,79.76139736438239
47.89,-14.989703400000002,-149.7674438,78.8434616808033
47.9,-14.980332899999999,-149.8353027,77.90335253055265
47.91,-14.998718300000002,-149.8891235,77.00455363733091
47.92,-15.0121185,-149.9397461,76.07326803712529
47.93,-15.0378784,-149.9852173,75.12519477352231
47.94,-15.0508469,-150.01678470000002,74.1901849476483
47.95,-15.064381399999998,-150.0756226,73.2480131493352
47.96,-15.069072,-150.1377563,72.33317143784981
47.97,-15.0863968,-150.1870361,71.41363147244435
47.98,-15.112300099999999,-150.2440308,70.4630371945428
47.99,-15.1348022,-150.2761475,69.52865762224346
48.0,-15.149208100000001,-150.3120117,68.57869359791654
48.01,-15.161972,-150.37642820000002,67.64219408177522
48.02,-15.1813278,-150.4357056,66.74265034341983
48.03,-15.2061081,-150.4910645,65.81136474321418
48.04,-15.234527600000002,-150.5321411,64.86036939485605
48.05,-15.2587738,-150.5651855,63.93848030249056
48.06,-15.2789581,-150.6132324,62.99544906748472
48.07,-15.2969391,-150.6731323,62.08817039889507
48.08,-15.329698200000001,-150.72146,61.201117140473535
48.09,-15.3623062,-150.76636960000002,60.23774590374056
48.1,-15.3828766,-150.79210210000002,59.29053207683029
48.11,-15.410282900000002,-150.832605,58.37036185785017
48.12,-15.434715299999999,-150.889917,57.434492595283494
48.13,-15.4657501,-150.9404541,56.553799168387904
48.14,-15.502847299999999,-150.9813599,55.59306353751254
48.15,-15.528801000000001,-151.0209961,54.64361517520126
48.16,-15.5585129,-151.0564697,53.73077881599884
48.17,-15.5904846,-151.0963989,52.78740380631593
48.18,-15.6217758,-151.14991460000002,51.869124348059756
48.19,-15.6623001,-151.19517820000002,50.938067930972174
48.2,-15.694546499999998,-151.23790279999997,49.98352024428422
48.21,-15.7266632,-151.2663086,49.0571620811167
48.22,-15.7604935,-151.3056519,48.13194983353945
48.23,-15.7960632,-151.35158689999997,47.1997475008616
48.24,-15.8322876,-151.3915283,46.271727760088204
48.25,-15.875550800000003,-151.43142089999998,45.33700441311178
48.26,-15.9059402,-151.4616699,44.38893114950881
48.27,-15.9435715,-151.4963013,43.48847067868121
48.28,-15.982113600000002,-151.5299561,42.54257465469972
48.29,-16.0224899,-151.5688477,41.64136933873845
48.3,-16.0664276,-151.6063843,40.689571849467136
48.31,-16.105252099999998,-151.6375122,39.75920298173371
48.32,-16.1372559,-151.66164550000002,38.81571338049178
48.33,-16.174501,-151.6898682,37.89892361250295
48.34,-16.2172379,-151.724646,36.97084657595004
48.35,-16.270857200000002,-151.7666992,36.05377032906364
48.36,-16.3143295,-151.790564,35.117671883378904
48.37,-16.3514923,-151.8217651,34.163983633383644
48.38,-16.390978999999998,-151.84726560000001,33.25217859821245
48.39,-16.431749,-151.8751221,32.28353614976429
48.4,-16.482409699999998,-151.91091310000002,31.40358756800237
48.41,-16.5350723,-151.9402832,30.45855098071359
48.42,-16.5756546,-151.96625980000002,29.523770337957647
48.43,-16.6101059,-151.98701169999998,28.583947666604562
48.44,-16.6561508,-152.008313,27.678044096723212
48.45,-16.7071899,-152.03999019999998,26.740799735448217
48.46,-16.7578598,-152.063855,25.824869404152082
48.47,-16.8114655,-152.08710939999997,24.86877473141728
48.48,-16.852252200000002,-152.1183105,23.930212567213474
48.49,-16.887673999999997,-152.1330444,23.001906347542516
48.5,-16.9419846,-152.1532959,22.071422888250055
48.51,-16.9934677,-152.1747925,21.16523283947115
48.52,-17.048407,-152.1915527,20.22054002685945
48.53,-17.095834399999998,-152.2134399,19.272466763256475
48.54,-17.1397736,-152.2228027,18.335967247115146
48.55,-17.188566599999998,-152.23745119999998,17.4326992830914
48.56,-17.2476013,-152.2540405,16.50605464102632
48.57,-17.3003464,-152.2653931,15.549902672512005
48.58,-17.3524933,-152.2817261,14.623888284021566
48.59,-17.401667800000002,-152.2971313,13.685612598715332
48.6,-17.439856,-152.29888920000002,12.720178713919895
48.61,-17.493675200000002,-152.31072999999998,11.832896272380301
48.62,-17.552188100000002,-152.32229,10.911121771573832
48.63,-17.604168700000002,-152.33142089999998,9.957777296255657
48.64,-17.6525436,-152.3492432,9.049352712075734
48.65,-17.697293100000003,-152.3575317,8.078131953549477
48.66,-17.7405869,-152.3588867,7.1898181879786485
48.67,-17.8067352,-152.36751710000001,6.234411064598
48.68,-17.8631668,-152.3723145,5.313324113145689
48.69,-17.9128403,-152.37501220000001,4.421859079701641
48.7,-17.9581619,-152.38706050000002,3.5014596776034868
48.71,-18.004136699999997,-152.38985599999998,2.53212967980116
48.72,-18.0540894,-152.3856079,1.6127616017342414
48.73,-18.114102199999998,-152.38659669999998,0.7164264270315814
48.74,-18.173176599999998,-152.3858398,-0.19938931270552648
48.75,-18.22379,-152.38688960000002,-1.1475198720880129
48.76,-18.2609558,-152.38747560000002,-2.0947336989982897
48.77,-18.3092026,-152.38625489999998,-3.0252171582907463
48.78,-18.369615200000002,-152.3772827,-3.9744363374839815
48.79,-18.4280914,-152.371106,-4.855473539056649
48.8,-18.480690000000003,-152.361853,-5.811281732893888
48.81,-18.528015099999998,-152.3614624,-6.763079222165212
48.82,-18.5766205,-152.3626465,-7.704849950021746
48.83,-18.6182556,-152.3477905,-8.625077464781361
48.84,-18.6781036,-152.334082,-9.528001654128024
48.85,-18.737777700000002,-152.31838380000002,-10.447427027974456
48.86,-18.7863861,-152.3166138,-11.399854770820424
48.87,-18.8352142,-152.3109619,-12.348443696439015
48.88,-18.881164599999998,-152.306604,-13.27147870439477
48.89,-18.9252411,-152.2837891,-14.177783344732706
48.9,-18.9911148,-152.2663574,-15.098813000405507
48.91,-19.0395508,-152.2550659,-16.040297249364475
48.92,-19.0865158,-152.2471802,-16.99696487989441
48.93,-19.132356299999998,-152.2404297,-17.912895211190545
48.94,-19.1667969,-152.2161987,-18.819142555748968
48.95,-19.227101100000002,-152.1883179,-19.73335401365971
48.96,-19.279698200000002,-152.1660889,-20.649914598530486
48.97,-19.3257446,-152.1557007,-21.626922230787564
48.98,-19.3779434,-152.148938,-22.568005409289942
48.99,-19.412670900000002,-152.124707,-23.487774557813456
49.0,-19.459375,-152.09663089999998,-24.404793508920335
49.01,-19.5211685,-152.06667480000002,-25.313848346674902
